Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
157965,JVC,LT-50NQ7145AN,,Australia,China,125.725,6751.36,LCD,0.391,0.391,7.0,110.72,N/A,N/A,407.0,Approved,2028-11-19,,Single product class,Available,3.0,,,3.404361801540006,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,unknown,AS/NZS 62087.1:2010,ATV5830,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157967,KOGAN,KAQL55W94QA,,"Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,LCD (LED),-,-,-,111.7,N/A,N/A,427.0,Approved,2028-11-29,,Single product class,Available,4.0,,,4.000637701458118,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ATV5847,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157994,SAMSUNG ELECTRONICS,QA75QN90DAW,QA75QN90DA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,157.0,N/A,N/A,576.0,Approved,2028-11-19,,Single product class,Available,5.0,,http://www.samsung.com.au,5.277816565063631,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5835,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157994,SAMSUNG ELECTRONICS,QA75QN90DAS,QA75QN90DA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,157.0,N/A,N/A,576.0,Approved,2028-11-19,,Single product class,Available,5.0,,http://www.samsung.com.au,5.277816565063631,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5835,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157994,SAMSUNG ELECTRONICS,QA75QN90DA*,QA75QN90DA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,157.0,N/A,N/A,576.0,Approved,2028-11-19,,Single product class,Available,5.0,,http://www.samsung.com.au,5.277816565063631,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5835,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158015,ENGLAON,LED25X90,,"Australia,New Zealand",Australia,62.228,1645.45634304,LCD (LED),-,-,-,28.1,7.0,7.297604390223068,105.0,Approved,2028-11-27,,Single product class,Unavailable,4.0,,http://www.englaon.com.au,4.296299230592588,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5840,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158053,BAUHN,ATV24HDW-0224,,"Australia,Fiji,New Zealand",China,59.774,1526.53,LCD,0.2,0.0,0.0,15.1,N/A,N/A,66.0,Approved,2029-01-01,,Single product class,Available,6.0,,,6.143886819769821,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,unknown,AS/NZS 62087.1:2010,ATV5911,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158063,KOGAN,KAL24DH5300QA,,"Australia,Fiji,New Zealand","China,Vietnam",60.47,1562.462784,LCD (LED),-,-,-,25.23,N/A,N/A,96.0,Approved,2028-11-28,,Single product class,Available,4.5,,,4.536463658690008,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Digital,AS/NZS 62087.1:2010,ATV5842,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158082,KOGAN,KAQL50W94QA,,"Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,LCD (LED),-,-,-,101.23,N/A,N/A,398.0,Approved,2028-11-28,,Single product class,Available,3.5,,,3.506680454728492,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV5841,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157859,BAUHN,ATV55UHDW-0124,,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.277,0.0,0.0,73.991,N/A,N/A,272.0,Approved,2028-11-22,,Single product class,Available,6.0,,http://www.tempoaustralia.com,6.02167727117258,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,unknown,AS/NZS 62087.1:2010,ATV5839,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158097,EKO,K420FAT,,"Australia,Fiji,New Zealand",China,105.421,4663.417,LCD (LED),0.44,0.0,0.0,53.38,N/A,N/A,240.0,Approved,2028-11-29,,Single product class,Available,4.0,http://www.ayonz.com/,,4.297937918289465,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5848,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157758,BAUHN,ATV40UHDW-0124,ATV40UHDW-****,"Australia,Fiji,New Zealand",China,101.549,4407.3,LCD (LED),0.27,0.0,0.0,51.2,N/A,N/A,189.0,Approved,2028-11-18,,Single product class,Available,5.0,,http://www.tempoaustralia.com,5.1492487763669255,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV5829,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157758,BAUHN,ATV40UHDW-0324,ATV40UHDW-****,"Australia,Fiji,New Zealand",China,101.549,4407.3,LCD (LED),0.27,0.0,0.0,51.2,N/A,N/A,189.0,Approved,2028-11-18,,Single product class,Available,5.0,,http://www.tempoaustralia.com,5.1492487763669255,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV5829,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
157758,BAUHN,ATV40UHDW-****,ATV40UHDW-****,"Australia,Fiji,New Zealand",China,101.549,4407.3,LCD (LED),0.27,0.0,0.0,51.2,N/A,N/A,189.0,Approved,2028-11-18,,Single product class,Available,5.0,,http://www.tempoaustralia.com,5.1492487763669255,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV5829,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A1KEGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A0KEGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A0KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A1KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A2KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A3KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A4KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A5KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A6KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158143,Sylvox,BT24A7KOGB,BT24A***GB,"Australia,Fiji,New Zealand",China,60.47,1562.462784,LCD (LED),-,-,-,17.14,N/A,N/A,65.0,Approved,2028-12-19,,Single product class,Available,6.0,,,6.284042377750066,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5902,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158147,KOGAN,KAQL98XQ98GSTA,KAQL98XQ98GST*,"Australia,Fiji,New Zealand",China,247.691,26210.260000000002,LCD (LED),0.4,0.0,0.0,297.5,N/A,N/A,1233.0,Approved,2028-11-28,,Single product class,Available,4.0,,,4.191691627513516,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5843,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158147,KOGAN,KAQL98XQ98GSTB,KAQL98XQ98GST*,"Australia,Fiji,New Zealand",China,247.691,26210.260000000002,LCD (LED),0.4,0.0,0.0,297.5,N/A,N/A,1233.0,Approved,2028-11-28,,Single product class,Available,4.0,,,4.191691627513516,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5843,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158147,KOGAN,KAQL98XQ98GSTC,KAQL98XQ98GST*,"Australia,Fiji,New Zealand",China,247.691,26210.260000000002,LCD (LED),0.4,0.0,0.0,297.5,N/A,N/A,1233.0,Approved,2028-11-28,,Single product class,Available,4.0,,,4.191691627513516,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5843,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158147,KOGAN,KAQL98XQ98GSTD,KAQL98XQ98GST*,"Australia,Fiji,New Zealand",China,247.691,26210.260000000002,LCD (LED),0.4,0.0,0.0,297.5,N/A,N/A,1233.0,Approved,2028-11-28,,Single product class,Available,4.0,,,4.191691627513516,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5843,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158147,KOGAN,KAQL98XQ98GSTE,KAQL98XQ98GST*,"Australia,Fiji,New Zealand",China,247.691,26210.260000000002,LCD (LED),0.4,0.0,0.0,297.5,N/A,N/A,1233.0,Approved,2028-11-28,,Single product class,Available,4.0,,,4.191691627513516,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5843,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158147,KOGAN,KAQL98XQ98GST*,KAQL98XQ98GST*,"Australia,Fiji,New Zealand",China,247.691,26210.260000000002,LCD (LED),0.4,0.0,0.0,297.5,N/A,N/A,1233.0,Approved,2028-11-28,,Single product class,Available,4.0,,,4.191691627513516,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5843,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158162,SAMSUNG ELECTRONICS,QA65QN800DW,QA65QN800D*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,262.0,N/A,N/A,959.0,Approved,2028-12-13,,Single product class,Available,1.5,,http://www.samsung.com.au,1.7647878877196552,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Digital,,ATV5890,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158162,SAMSUNG ELECTRONICS,QA65QN800DS,QA65QN800D*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,262.0,N/A,N/A,959.0,Approved,2028-12-13,,Single product class,Available,1.5,,http://www.samsung.com.au,1.7647878877196552,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Digital,,ATV5890,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158162,SAMSUNG ELECTRONICS,QA65QN800D*,QA65QN800D*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,262.0,N/A,N/A,959.0,Approved,2028-12-13,,Single product class,Available,1.5,,http://www.samsung.com.au,1.7647878877196552,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Digital,,ATV5890,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158163,SAMSUNG ELECTRONICS,QA75QN800DW,QA75QN800D*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,269.0,N/A,N/A,985.0,Approved,2028-12-13,,Single product class,Available,2.5,,http://www.samsung.com.au,2.873382391114767,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV5892,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158163,SAMSUNG ELECTRONICS,QA75QN800DS,QA75QN800D*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,269.0,N/A,N/A,985.0,Approved,2028-12-13,,Single product class,Available,2.5,,http://www.samsung.com.au,2.873382391114767,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV5892,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158163,SAMSUNG ELECTRONICS,QA75QN800D*,QA75QN800D*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,269.0,N/A,N/A,985.0,Approved,2028-12-13,,Single product class,Available,2.5,,http://www.samsung.com.au,2.873382391114767,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV5892,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158165,SAMSUNG ELECTRONICS,QA85QN90DAW,QA85QN90DA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,211.0,N/A,N/A,773.0,Approved,2028-12-16,,Single product class,Available,5.0,,http://www.samsung.com.au,5.045641599680856,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5900,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158165,SAMSUNG ELECTRONICS,QA85QN90DAS,QA85QN90DA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,211.0,N/A,N/A,773.0,Approved,2028-12-16,,Single product class,Available,5.0,,http://www.samsung.com.au,5.045641599680856,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5900,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158165,SAMSUNG ELECTRONICS,QA85QN90DA*,QA85QN90DA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,211.0,N/A,N/A,773.0,Approved,2028-12-16,,Single product class,Available,5.0,,http://www.samsung.com.au,5.045641599680856,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5900,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158176,LG,43QNED80T6A,,"Australia,New Zealand","Indonesia,South Korea",107.987,4982.7128,LCD (LED),0.4,0.0,0.0,67.0,N/A,N/A,247.0,Approved,2028-12-02,,Single product class,Available,4.0,,,4.428233749097203,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5863,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158177,LG,43QNED81TSA,,"Australia,New Zealand","Indonesia,South Korea",107.987,4982.7128,LCD (LED),0.4,0.0,0.0,67.0,N/A,N/A,247.0,Approved,2028-12-02,,Single product class,Available,4.0,,,4.428233749097203,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5864,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158180,LG,50QNED81TSA,,"Australia,New Zealand","Indonesia,South Korea",125.727,6754.5112,LCD (LED),0.4,0.0,0.0,72.0,N/A,N/A,265.0,Approved,2028-12-02,,Single product class,Available,5.0,,,5.329159323010862,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5862,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158182,LG,55QNED81TSA,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,92.0,N/A,N/A,338.0,Approved,2028-12-02,,Single product class,Available,5.0,,,5.048116404602346,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5861,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158183,LG,55QNED86T6A,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,94.0,N/A,N/A,346.0,Approved,2028-12-02,,Single product class,Available,4.5,,,4.9432830834647525,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5867,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158184,LG,55QNED86TSA,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,94.0,N/A,N/A,346.0,Approved,2028-11-29,,Single product class,Available,4.5,,,4.9432830834647525,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5856,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158185,LG,65QNED80T6A,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,LCD (LED),0.4,0.0,0.0,109.0,N/A,N/A,400.0,Approved,2028-12-02,,Single product class,Available,5.5,,,5.68346052076461,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5868,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158186,LG,65QNED81TSA,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,LCD (LED),0.4,0.0,0.0,109.0,N/A,N/A,400.0,Approved,2028-11-28,,Single product class,Available,5.5,,,5.68346052076461,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5845,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158188,LG,75QNED80T6A,,"Australia,New Zealand","Indonesia,South Korea",189.275,15307.5663,LCD (LED),0.4,0.0,0.0,126.0,N/A,N/A,462.0,Approved,2028-11-28,,Single product class,Available,6.0,,,6.263015743468501,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5846,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
158187,ENGLAON,LED24M30,,"Australia,New Zealand",Australia,59.824,1528.86953664,LCD (LED),-,-,-,21.9,N/A,N/A,85.0,Approved,2029-04-02,,Single product class,Unavailable,5.0,,http://www.englaon.com.au,5.014808872247091,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV6138,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
